Latitude,Longitude,CrimeGroup_Name,Year,Month,Day
14.351684,75.738622,THEFT,2024,2,Friday
14.426907,75.674231,KARNATAKA POLICE ACT 1963,2024,2,Saturday
14.322445,75.764702,MISSING PERSON,2024,2,Wednesday
14.460671,75.675105,MISSING PERSON,2024,2,Tuesday
14.477889,75.68981,MISSING PERSON,2024,2,Tuesday
14.351684,75.738622, CYBER CRIME,2024,2,Tuesday
14.322206,75.76402,MISSING PERSON,2024,2,Wednesday
14.351684,75.738622,RIOTS,2024,2,Wednesday
14.354991,75.731352,KARNATAKA POLICE ACT 1963,2024,3,Sunday
14.351684,75.738622,MOLESTATION,2024,3,Friday
14.351684,75.738622,CASES OF HURT,2024,3,Sunday
14.002982,75.452506,RIOTS,2024,1,Tuesday
14.10411,75.565324,KARNATAKA POLICE ACT 1963,2024,1,Wednesday
14.077096,75.569865,MISSING PERSON,2024,1,Thursday
14.10411,75.569865,KARNATAKA POLICE ACT 1963,2024,1,Thursday
14.10549,75.502784,MOLESTATION,2024,1,Friday
14.106731,75.565324,MISSING PERSON,2024,1,Saturday
14.12877,75.703622,THEFT,2024,1,Wednesday
13.959526,75.579243,RIOTS,2024,1,Thursday
14.090488,75.674408,THEFT,2024,1,Saturday
14.122379,75.485472,THEFT,2024,1,Saturday
14.107162,75.579243,Karnataka State Local Act,2024,1,Wednesday
14.090488,75.565324,MISSING PERSON,2024,1,Monday
14.085059,75.716037,MISSING PERSON,2024,1,Tuesday
14.120936,75.67398,KARNATAKA POLICE ACT 1963,2024,1,Wednesday
14.094333,75.565324,MISSING PERSON,2024,1,Friday
14.140478,75.455163,MISSING PERSON,2024,1,Saturday
14.122379,75.554013,MOLESTATION,2024,2,Sunday
14.094333,75.569865,BURGLARY - NIGHT,2024,2,Sunday
14.105586,75.679632,MISSING PERSON,2024,2,Monday
14.149071,75.562575,MISSING PERSON,2024,2,Monday
14.149071,75.56253, CYBER CRIME,2024,2,Saturday
14.114759,75.487998,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,2024,2,Saturday
14.111599,75.486875,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,2024,2,Sunday
14.146475,75.525976,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,2024,2,Tuesday
14.094333,75.517079,MISSING PERSON,2024,3,Saturday
14.084924,75.565324,THEFT,2024,3,Sunday
14.090488,75.485472,KARNATAKA POLICE ACT 1963,2024,3,Wednesday
14.112225,75.639335,MISSING PERSON,2024,3,Thursday
14.173955,75.635699,MISSING PERSON,2024,3,Thursday
14.468378,75.935154,KARNATAKA POLICE ACT 1963,2024,1,Saturday
14.459242,75.93632,KARNATAKA POLICE ACT 1963,2024,1,Saturday
14.465416,75.946877,MISSING PERSON,2024,1,Wednesday
14.459242,75.93632,THEFT,2024,1,Wednesday
14.463767,75.932721,Karnataka State Local Act,2024,1,Wednesday
14.463303,75.921983,MOLESTATION,2024,2,Friday
14.459242,75.93632,KARNATAKA POLICE ACT 1963,2024,2,Monday
14.459242,75.93632,Karnataka State Local Act,2024,2,Sunday
14.459242,75.93632,THEFT,2024,2,Sunday
14.462057,75.93377,THEFT,2024,2,Tuesday
14.447346,75.949407,MISSING PERSON,2024,2,Sunday
14.459242,75.93632,Karnataka State Local Act,2024,2,Monday
14.459242,75.93632,Karnataka State Local Act,2024,2,Monday
14.459242,75.93632,KARNATAKA POLICE ACT 1963,2024,2,Monday
14.465743,75.930971,MISSING PERSON,2024,3,Saturday
14.459242,75.93632,CASES OF HURT,2024,3,Monday
14.134567,75.202337,KARNATAKA POLICE ACT 1963,2024,1,Thursday
14.525562,76.152252,Karnataka State Local Act,2024,1,Tuesday
14.134567,75.202337,CASES OF HURT,2024,1,Tuesday
14.364647,76.152252,CASES OF HURT,2024,1,Tuesday
14.104378,75.870799,THEFT,2024,1,Tuesday
14.167712,76.002464,RIOTS,2024,2,Friday
14.134567,75.202337,CASES OF HURT,2024,2,Thursday
14.525663,76.252453,KARNATAKA POLICE ACT 1963,2024,2,Friday
14.104378,75.202337,MOLESTATION,2024,2,Tuesday
14.134567,75.202337,RIOTS,2024,2,Tuesday
14.104378,75.202337,RIOTS,2024,2,Thursday
14.207002,76.152526,MOLESTATION,2024,2,Thursday
14.134567,75.202337,Karnataka State Local Act,2024,2,Thursday
14.104378,75.202337,MOLESTATION,2024,2,Friday
14.364647,76.010065,RIOTS,2024,2,Friday
14.134567,75.202337,KARNATAKA POLICE ACT 1963,2024,2,Friday
14.134567,75.202337,RIOTS,2024,2,Wednesday
14.525562,76.152252,MOLESTATION,2024,2,Wednesday
14.134567,75.202337,MOLESTATION,2024,2,Thursday
14.134567,75.202337,MOLESTATION,2024,2,Thursday
14.134567,75.202337,BURGLARY - NIGHT,2024,2,Thursday
14.207002,76.152252,KARNATAKA POLICE ACT 1963,2024,3,Saturday
14.525562,76.152252,MISSING PERSON,2024,3,Monday
14.134567,75.202337,MISSING PERSON,2024,3,Wednesday
14.525562,76.252453,THEFT,2024,3,Wednesday
14.420054,75.85285,MISSING PERSON,2024,1,Tuesday
14.420336,75.854256,KARNATAKA POLICE ACT 1963,2024,1,Wednesday
14.432126,75.90441,BURGLARY - NIGHT,2024,1,Saturday
14.426027,75.854256,KARNATAKA POLICE ACT 1963,2024,1,Wednesday
14.445643,75.900665,THEFT,2024,1,Saturday
14.420336,75.854256,CHEATING,2024,1,Saturday
14.434621,75.90799,MISSING PERSON,2024,1,Monday
14.43115,75.898348,MOLESTATION,2024,1,Thursday
14.43115,75.893512,MOLESTATION,2024,1,Friday
14.431638,75.898348,MISSING PERSON,2024,1,Thursday
14.4347,75.907996,Karnataka State Local Act,2024,1,Friday
14.434866,75.916069,BURGLARY - NIGHT,2024,1,Sunday
14.434816,75.916236,CHEATING,2024,1,Wednesday
14.434844,75.956345,THEFT,2024,2,Thursday
14.456533,75.894847,THEFT,2024,2,Thursday
14.429332,75.934984,BURGLARY - NIGHT,2024,2,Friday
14.420336,75.85285,MISSING PERSON,2024,2,Monday
14.429187,75.898348,MISSING PERSON,2024,2,Thursday
14.431638,75.898348,MISSING PERSON,2024,2,Friday
14.43115,75.902584,MISSING PERSON,2024,2,Friday
14.452587,75.891195,THEFT,2024,2,Monday
14.448188,75.900981,THEFT,2024,2,Monday
14.434816,75.916236,CASES OF HURT,2024,2,Monday
14.457311,75.852391,THEFT,2024,2,Friday
14.431638,75.898348,MISSING PERSON,2024,2,Monday
14.434443,75.876268,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,2024,2,Monday
14.434239,75.893397,THEFT,2024,2,Tuesday
14.434703,75.876268,MISSING PERSON,2024,2,Wednesday
14.434216,75.891547,BURGLARY - NIGHT,2024,2,Saturday
14.427664,75.943208,THEFT,2024,2,Saturday
14.435262,75.90174,THEFT,2024,2,Saturday
14.439917,75.898348,KARNATAKA POLICE ACT 1963,2024,2,Tuesday
14.431638,75.876268,MISSING PERSON,2024,2,Thursday
14.408122,75.916045,MOLESTATION,2024,3,Saturday
14.443698,75.907564,THEFT,2024,3,Sunday
14.434703,75.916032,CASES OF HURT,2024,3,Wednesday
15.449102,74.749758,CASES OF HURT,2024,1,Sunday
15.431596,74.739476,CASES OF HURT,2024,1,Wednesday
15.450915,74.792928,MISSING PERSON,2024,2,Monday
15.407286,74.777975,Karnataka State Local Act,2024,2,Saturday
15.419561,74.751462,BURGLARY - NIGHT,2024,2,Monday
15.425286,74.796732,Karnataka State Local Act,2024,3,Monday
15.235896,75.23163,KARNATAKA POLICE ACT 1963,2024,1,Thursday
15.291261,75.265851,Karnataka State Local Act,2024,1,Thursday
15.203058,75.068585,KARNATAKA POLICE ACT 1963,2024,1,Friday
15.47595,75.380299,Karnataka State Local Act,2024,1,Wednesday
15.428277,75.434787,BURGLARY - NIGHT,2024,1,Monday
15.231701,75.068585,THEFT,2024,1,Wednesday
15.38722,75.389768,MISSING PERSON,2024,1,Wednesday
15.235896,75.23163,THEFT,2024,1,Friday
15.426993,75.433811,KARNATAKA POLICE ACT 1963,2024,2,Saturday
15.426408,75.438141,CHEATING,2024,2,Saturday
15.475241,75.381503,Karnataka State Local Act,2024,2,Sunday
15.428169,75.434827,THEFT,2024,2,Wednesday
15.420312,75.438969,MISSING PERSON,2024,2,Sunday
15.4418,75.418923,THEFT,2024,2,Thursday
15.42792,75.437327,THEFT,2024,2,Wednesday
15.540162,75.492254,Karnataka State Local Act,2024,3,Saturday
15.475571,75.380394,Karnataka State Local Act,2024,3,Monday
15.475456,75.3805,Karnataka State Local Act,2024,3,Saturday
15.527182,74.906689, CYBER CRIME,2024,1,Wednesday
15.53915,74.903478, CYBER CRIME,2024,2,Saturday
15.548158,74.851221, CYBER CRIME,2024,2,Wednesday
15.537099,75.058939, CYBER CRIME,2024,2,Friday
15.259916,75.243429, CYBER CRIME,2024,2,Tuesday
15.527082,74.940835, CYBER CRIME,2024,3,Sunday
15.2441,75.13975,RIOTS,2024,1,Sunday
14.672658,75.771678,Karnataka State Local Act,2024,1,Sunday
15.561905,75.037452,KARNATAKA POLICE ACT 1963,2024,1,Wednesday
15.465742,75.094708,CASES OF HURT,2024,1,Wednesday
15.454311,74.992222,BURGLARY - NIGHT,2024,1,Wednesday
15.487771,74.933731,MISSING PERSON,2024,1,Friday
15.458925,74.947604,KARNATAKA POLICE ACT 1963,2024,1,Tuesday
15.489168,74.969759,RIOTS,2024,1,Thursday
15.981919,74.901801,THEFT,2024,1,Thursday
15.541104,75.059068,KARNATAKA POLICE ACT 1963,2024,1,Thursday
15.526031,75.160344,MISSING PERSON,2024,1,Tuesday
15.540006,75.054229,CASES OF HURT,2024,1,Wednesday
15.53952,75.054426,CASES OF HURT,2024,1,Thursday
15.562626,75.038632,Karnataka State Local Act,2024,1,Monday
15.521454,74.867679,Karnataka State Local Act,2024,1,Wednesday
15.484594,74.959797,MISSING PERSON,2024,2,Thursday
15.4869,74.9647,BURGLARY - NIGHT,2024,2,Friday
15.43311,75.112858,KARNATAKA POLICE ACT 1963,2024,2,Saturday
15.412904,75.005784,THEFT,2024,2,Tuesday
15.356448,74.941921,MISSING PERSON,2024,2,Thursday
15.540032,75.056947,KARNATAKA POLICE ACT 1963,2024,2,Thursday
15.48548,75.130143,MISSING PERSON,2024,2,Friday
15.387289,74.977129,CHEATING,2024,2,Friday
15.45127,74.90504,MISSING PERSON,2024,2,Saturday
15.395729,74.943511,MOLESTATION,2024,2,Saturday
15.486206,75.127647,MISSING PERSON,2024,2,Tuesday
15.529975,75.050958,Karnataka State Local Act,2024,2,Thursday
15.381838,74.899129,MOLESTATION,2024,2,Friday
15.413871,74.882317,Karnataka State Local Act,2024,2,Saturday
15.554511,74.887167,CHEATING,2024,2,Monday
15.535751,75.050462,Karnataka State Local Act,2024,2,Tuesday
15.212426,74.261528,CASES OF HURT,2024,2,Thursday
15.385642,74.96569,MOLESTATION,2024,2,Friday
15.212426,74.591528,CASES OF HURT,2024,2,Friday
15.831192,75.27771,MISSING PERSON,2024,2,Wednesday
15.525272,75.160062,THEFT,2024,3,Tuesday
15.456939,74.929835,RIOTS,2024,3,Wednesday
15.404622,74.997875,CASES OF HURT,2024,3,Wednesday
15.352923,74.9132,KARNATAKA POLICE ACT 1963,2024,3,Friday
15.393816,74.941363,BURGLARY - NIGHT,2024,3,Saturday
15.568776,74.9291,Karnataka State Local Act,2024,1,Thursday
15.570062,74.929222,Karnataka State Local Act,2024,1,Friday
15.590454,74.859568,Karnataka State Local Act,2024,1,Sunday
15.59866,74.910782,MISSING PERSON,2024,1,Thursday
15.5062,74.92174,THEFT,2024,1,Wednesday
15.570122,74.92927,Karnataka State Local Act,2024,1,Saturday
15.546659,74.86403,KARNATAKA POLICE ACT 1963,2024,1,Tuesday
15.61086,74.954753,MOLESTATION,2024,1,Tuesday
15.555162,74.97598,MISSING PERSON,2024,1,Wednesday
15.545826,74.86232,KARNATAKA POLICE ACT 1963,2024,1,Wednesday
15.605958,74.928265,RIOTS,2024,1,Wednesday
15.560165,74.996493,CASES OF HURT,2024,1,Sunday
15.560197,74.99645,RIOTS,2024,1,Sunday
15.522275,74.94831,THEFT,2024,2,Thursday
15.590551,74.855266,MOLESTATION,2024,2,Thursday
15.596334,74.860442,MOLESTATION,2024,2,Sunday
15.518194,74.926442, CYBER CRIME,2024,2,Tuesday
15.3525,74.5118,MOLESTATION,2024,2,Tuesday
15.608522,75.00736,MISSING PERSON,2024,2,Wednesday
15.570152,74.92925,Karnataka State Local Act,2024,2,Wednesday
15.570122,74.92925,KARNATAKA POLICE ACT 1963,2024,2,Thursday
15.608919,75.00863,THEFT,2024,3,Sunday
15.340692,74.83979,CASES OF HURT,2024,3,Thursday
15.621494,75.007954,CASES OF HURT,2024,3,Friday
15.570122,74.92927,Karnataka State Local Act,2024,3,Saturday
15.570122,74.92927,KARNATAKA POLICE ACT 1963,2024,3,Saturday
14.123456,75.123456,KARNATAKA POLICE ACT 1963,2024,1,Friday
15.121016,75.11,KARNATAKA POLICE ACT 1963,2024,1,Wednesday
15.121078,75.123456,MISSING PERSON,2024,1,Thursday
15.121078,75.240524,CASES OF HURT,2024,1,Thursday
15.324615,75.123456,KARNATAKA POLICE ACT 1963,2024,2,Wednesday
15.121127,75.363098,MISSING PERSON,2024,3,Thursday
15.301936,75.146456,MISSING PERSON,2024,1,Wednesday
15.306025,75.090431,KARNATAKA POLICE ACT 1963,2024,1,Thursday
15.306025,75.090431,THEFT,2024,1,Friday
15.395059,75.214984,BURGLARY - NIGHT,2024,1,Thursday
15.272119,75.114676,KARNATAKA POLICE ACT 1963,2024,1,Monday
15.222818,75.089066,MISSING PERSON,2024,1,Saturday
15.306025,75.090431,THEFT,2024,1,Sunday
15.279921,75.155887,THEFT,2024,1,Tuesday
15.358444,75.281616,Karnataka State Local Act,2024,1,Saturday
15.437312,75.17972,KARNATAKA POLICE ACT 1963,2024,1,Sunday
15.243642,75.143536,Karnataka State Local Act,2024,1,Monday
15.253405,75.126726,THEFT,2024,2,Friday
15.272119,75.114676,KARNATAKA POLICE ACT 1963,2024,2,Sunday
15.272846,75.114694,MISSING PERSON,2024,2,Tuesday
15.272119,75.114676,BURGLARY - NIGHT,2024,2,Wednesday
15.26241,75.145634,Karnataka State Local Act,2024,2,Wednesday
15.451915,75.301384,MISSING PERSON,2024,2,Saturday
15.297921,75.145997,KARNATAKA POLICE ACT 1963,2024,2,Monday
15.242345,75.263541,KARNATAKA POLICE ACT 1963,2024,2,Monday
15.285522,75.120966,Karnataka State Local Act,2024,2,Wednesday
15.446154,75.17419,KARNATAKA POLICE ACT 1963,2024,2,Wednesday
15.398394,75.210681,MISSING PERSON,2024,2,Thursday
15.167442,75.1351,MISSING PERSON,2024,2,Monday
15.168083,75.140961,Karnataka State Local Act,2024,2,Tuesday
15.222542,75.091233,Karnataka State Local Act,2024,2,Tuesday
15.43807,75.282557,KARNATAKA POLICE ACT 1963,2024,2,Wednesday
15.443498,75.300177,KARNATAKA POLICE ACT 1963,2024,2,Thursday
15.168099,75.141018,Karnataka State Local Act,2024,3,Sunday
15.257926,75.117142,KARNATAKA POLICE ACT 1963,2024,3,Sunday
15.350221,75.265467,MISSING PERSON,2024,3,Tuesday
15.271711,75.164012,KARNATAKA POLICE ACT 1963,2024,3,Thursday
15.2142,75.1412,CASES OF HURT,2024,3,Friday
15.084158,74.982604,MISSING PERSON,2024,1,Wednesday
15.09462,74.123466,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,2024,1,Wednesday
15.223955,75.043524,MISSING PERSON,2024,1,Wednesday
15.126169,74.980254,CASES OF HURT,2024,1,Tuesday
15.18395,74.970581,BURGLARY - NIGHT,2024,1,Thursday
15.239545,75.00329,KARNATAKA POLICE ACT 1963,2024,1,Friday
15.341141,75.012805,MISSING PERSON,2024,1,Sunday
15.296064,74.992619,MISSING PERSON,2024,1,Sunday
15.326534,74.992192,KARNATAKA POLICE ACT 1963,2024,1,Monday
15.07781,74.123456,MISSING PERSON,2024,1,Tuesday
15.09462,74.583699, CYBER CRIME,2024,1,Wednesday
15.09462,74.164747,MISSING PERSON,2024,1,Saturday
15.177108,74.970603,CASES OF HURT,2024,1,Tuesday
15.07781,74.164747,THEFT,2024,1,Thursday
15.151545,75.092716,MOLESTATION,2024,1,Saturday
15.208393,74.958419,MISSING PERSON,2024,1,Monday
15.09462,74.22566,MISSING PERSON,2024,1,Wednesday
15.09462,74.58321,KARNATAKA POLICE ACT 1963,2024,2,Friday
15.281832,74.986931,KARNATAKA POLICE ACT 1963,2024,2,Sunday
15.005022,75.047322, CYBER CRIME,2024,2,Tuesday
15.13937,74.932497,CHEATING,2024,2,Wednesday
15.09462,75.04225,KARNATAKA POLICE ACT 1963,2024,2,Wednesday
15.322241,74.970603,MISSING PERSON,2024,2,Friday
15.251021,74.97,MISSING PERSON,2024,2,Saturday
15.09462,74.58321,MISSING PERSON,2024,2,Monday
15.154798,75.467579,MISSING PERSON,2024,2,Thursday
15.083932,74.982589,KARNATAKA POLICE ACT 1963,2024,2,Thursday
15.09462,74.067907,MISSING PERSON,2024,2,Thursday
15.124572,75.009773,CHEATING,2024,2,Thursday
15.189651,74.932497,MOLESTATION,2024,3,Saturday
15.13937,74.97,Karnataka State Local Act,2024,3,Sunday
15.266785,74.969014,CASES OF HURT,2024,3,Sunday
15.13937,75.00246,RIOTS,2024,3,Monday
15.258508,75.250028,MISSING PERSON,2024,1,Sunday
15.282821,75.288027,Karnataka State Local Act,2024,1,Friday
15.282525,75.288241,KARNATAKA POLICE ACT 1963,2024,1,Sunday
15.224042,75.24608,MISSING PERSON,2024,1,Friday
15.109526,75.150803,THEFT,2024,1,Monday
15.272807,75.394272,THEFT,2024,2,Thursday
15.213268,75.180858,THEFT,2024,2,Saturday
15.250005,75.164589,THEFT,2024,2,Tuesday
15.213909,75.181958,MISSING PERSON,2024,2,Friday
15.232656,75.270543,MISSING PERSON,2024,3,Sunday
15.287379,75.390849,MISSING PERSON,2024,3,Tuesday
15.128063,75.176763,MISSING PERSON,2024,3,Tuesday
15.601947,75.337417,KARNATAKA POLICE ACT 1963,2024,1,Tuesday
15.537899,75.313183,KARNATAKA POLICE ACT 1963,2024,1,Saturday
16.435697,76.010529,MISSING PERSON,2024,1,Sunday
15.535898,75.311829,Karnataka State Local Act,2024,1,Sunday
15.517832,75.314418,KARNATAKA POLICE ACT 1963,2024,1,Tuesday
15.549464,75.238043,KARNATAKA POLICE ACT 1963,2024,1,Friday
15.558575,75.356448,MISSING PERSON,2024,1,Wednesday
15.55558,75.354034,THEFT,2024,1,Saturday
15.541132,75.427797,MISSING PERSON,2024,1,Sunday
15.555602,75.35237,THEFT,2024,1,Tuesday
15.555915,75.355092,CHEATING,2024,1,Friday
15.627498,75.186369,Karnataka State Local Act,2024,1,Tuesday
15.549458,75.365447,MISSING PERSON,2024,2,Sunday
15.543233,75.430594,KARNATAKA POLICE ACT 1963,2024,2,Wednesday
15.558584,75.322203,MISSING PERSON,2024,2,Thursday
15.553958,75.348376,Karnataka State Local Act,2024,2,Tuesday
15.596328,75.31209,MISSING PERSON,2024,2,Friday
15.612134,75.358365,MISSING PERSON,2024,2,Tuesday
15.556166,75.355844,MISSING PERSON,2024,3,Wednesday
15.547108,75.246118,THEFT,2024,3,Wednesday
15.555975,75.363866,Karnataka State Local Act,2024,3,Thursday
15.453458,75.659922,KARNATAKA POLICE ACT 1963,2024,1,Friday
15.44995,75.650237,Karnataka State Local Act,2024,1,Saturday
15.475546,75.673958,KARNATAKA POLICE ACT 1963,2024,1,Sunday
15.440331,75.653236,MISSING PERSON,2024,1,Saturday
15.450532,75.648677,MISSING PERSON,2024,1,Wednesday
15.466206,75.665132,MISSING PERSON,2024,1,Thursday
15.443373,75.651481,MISSING PERSON,2024,1,Wednesday
15.440673,75.652642,CHEATING,2024,1,Wednesday
15.492379,75.641211,MOLESTATION,2024,2,Friday
15.442763,75.653913,BURGLARY - NIGHT,2024,2,Saturday
15.443468,75.661162,KARNATAKA POLICE ACT 1963,2024,2,Monday
15.453717,75.660007,KARNATAKA POLICE ACT 1963,2024,2,Wednesday
15.450563,75.64067,RIOTS,2024,2,Saturday
15.438864,75.645695,BURGLARY - NIGHT,2024,2,Monday
15.445445,75.652524,KARNATAKA POLICE ACT 1963,2024,3,Saturday
15.447161,75.64784,MISSING PERSON,2024,3,Saturday
15.432658,75.655848,THEFT,2024,1,Tuesday
15.435491,75.64423,BURGLARY - NIGHT,2024,1,Saturday
15.435814,75.660295,THEFT,2024,1,Saturday
15.417372,75.636541,MISSING PERSON,2024,1,Monday
15.432713,75.657631,MISSING PERSON,2024,1,Wednesday
15.431681,75.637119,THEFT,2024,1,Thursday
15.41784,75.636432,THEFT,2024,1,Thursday
15.431924,75.64745,BURGLARY - NIGHT,2024,1,Saturday
15.427645,75.638527,CHEATING,2024,1,Friday
15.421225,75.640601,MISSING PERSON,2024,1,Friday
15.435677,75.660278,THEFT,2024,2,Wednesday
15.435964,75.637806,KARNATAKA POLICE ACT 1963,2024,2,Monday
15.431964,75.636203, CYBER CRIME,2024,2,Tuesday
15.433483,75.643927,THEFT,2024,2,Wednesday
15.436158,75.646426,Karnataka State Local Act,2024,2,Thursday
15.422353,75.636171,MISSING PERSON,2024,2,Thursday
15.435746,75.646999,KARNATAKA POLICE ACT 1963,2024,3,Saturday
15.417471,75.636641,KARNATAKA POLICE ACT 1963,2024,3,Wednesday
15.419146,75.639354, CYBER CRIME,2024,1,Tuesday
15.419146,75.639354, CYBER CRIME,2024,1,Tuesday
15.419146,75.639354,KARNATAKA POLICE ACT 1963,2024,1,Saturday
15.419146,75.639354,KARNATAKA POLICE ACT 1963,2024,1,Tuesday
15.419146,75.639354, CYBER CRIME,2024,1,Wednesday
15.419146,75.639354,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,2024,1,Saturday
15.419146,75.639354, CYBER CRIME,2024,1,Thursday
15.419146,75.639354, CYBER CRIME,2024,1,Wednesday
15.419146,75.639354,KARNATAKA POLICE ACT 1963,2024,1,Thursday
15.419146,75.639354, CYBER CRIME,2024,1,Friday
15.441367,75.644667,KARNATAKA POLICE ACT 1963,2024,1,Tuesday
15.419146,75.639354,Karnataka State Local Act,2024,2,Monday
15.419146,75.639354,Karnataka State Local Act,2024,2,Thursday
15.419146,75.639354,KARNATAKA POLICE ACT 1963,2024,2,Friday
15.419146,75.639354, CYBER CRIME,2024,2,Thursday
15.419146,75.639354, CYBER CRIME,2024,2,Friday
15.419146,75.639354, CYBER CRIME,2024,2,Friday
15.419146,75.639354, CYBER CRIME,2024,2,Sunday
15.419146,75.639354, CYBER CRIME,2024,2,Thursday
15.419146,75.639354, CYBER CRIME,2024,2,Monday
15.419146,75.639354,KARNATAKA POLICE ACT 1963,2024,2,Tuesday
15.419146,75.639354,KARNATAKA POLICE ACT 1963,2024,2,Wednesday
15.419146,75.639354,KARNATAKA POLICE ACT 1963,2024,3,Saturday
15.419146,75.639354, CYBER CRIME,2024,3,Tuesday
15.419146,75.547194, CYBER CRIME,2024,3,Wednesday
15.414489,75.547194,KARNATAKA POLICE ACT 1963,2024,3,Thursday
15.419146,75.639354, CYBER CRIME,2024,3,Saturday
15.1275,75.5597,KARNATAKA POLICE ACT 1963,2024,1,Thursday
15.336284,75.565808,THEFT,2024,1,Monday
15.366661,75.468892,KARNATAKA POLICE ACT 1963,2024,1,Wednesday
15.58688,75.613689,MOLESTATION,2024,1,Friday
15.420514,75.601118,CrPC,2024,1,Tuesday
15.587138,75.6134,MOLESTATION,2024,1,Wednesday
15.389821,75.5139,THEFT,2024,1,Tuesday
15.54534,75.82223,MISSING PERSON,2024,2,Thursday
15.3836,75.5917,MISSING PERSON,2024,2,Friday
15.3672,75.6797,MISSING PERSON,2024,2,Monday
15.4613,75.5568,CASES OF HURT,2024,2,Tuesday
15.4613,75.5568,CASES OF HURT,2024,2,Thursday
15.5871,75.6332,THEFT,2024,2,Thursday
15.4298,75.6297,MISSING PERSON,2024,2,Saturday
15.4226,75.7735,THEFT,2024,2,Wednesday
15.4329,75.8323,MISSING PERSON,2024,2,Wednesday
15.4147,75.613,KARNATAKA POLICE ACT 1963,2024,2,Wednesday
15.3691,75.5233,MISSING PERSON,2024,2,Thursday
15.3318,75.5641,BURGLARY - NIGHT,2024,2,Thursday
15.3836,75.5917,MISSING PERSON,2024,3,Saturday
15.4298,75.6297,MISSING PERSON,2024,3,Sunday
15.4298,75.6297,CHEATING,2024,3,Monday
15.429812,75.632245,MISSING PERSON,2024,3,Thursday
15.429802,75.632245,MISSING PERSON,2024,3,Thursday
15.429696,75.63227,CASES OF HURT,2024,3,Saturday
15.422998,76.632539,MOLESTATION,2024,1,Saturday
15.429616,75.632923,CHEATING,2024,1,Monday
15.431362,75.634296,THEFT,2024,1,Monday
15.429484,75.632923,BURGLARY - NIGHT,2024,1,Tuesday
15.422998,75.633077,Karnataka State Local Act,2024,2,Saturday
15.422998,75.633077,THEFT,2024,2,Tuesday
15.422998,75.633077,KARNATAKA POLICE ACT 1963,2024,2,Tuesday
15.422998,75.633077,KARNATAKA POLICE ACT 1963,2024,2,Sunday
15.422998,75.633077,THEFT,2024,2,Monday
15.429861,75.632821,MOLESTATION,2024,3,Sunday
15.429861,75.632821,KARNATAKA POLICE ACT 1963,2024,3,Sunday
15.429616,75.632923,CASES OF HURT,2024,3,Monday
15.429616,75.632923,RIOTS,2024,3,Tuesday
15.429616,75.632923,CHEATING,2024,3,Wednesday
15.417803,75.627786,KARNATAKA POLICE ACT 1963,2024,3,Sunday
15.379426,75.157762,MISSING PERSON,2024,2,Saturday
15.771696,75.855738,Karnataka State Local Act,2024,1,Saturday
15.75679,75.954226,CHEATING,2024,1,Wednesday
15.732121,75.964922,THEFT,2024,1,Sunday
15.730048,75.862523,MISSING PERSON,2024,2,Monday
15.73731,75.972939,KARNATAKA POLICE ACT 1963,2024,2,Monday
15.738921,75.88677,Karnataka State Local Act,2024,2,Monday
15.736948,76.00957,Karnataka State Local Act,2024,2,Thursday
15.733814,75.850273,KARNATAKA POLICE ACT 1963,2024,3,Monday
15.138576,75.435201,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,2024,1,Saturday
15.230706,75.578691,KARNATAKA POLICE ACT 1963,2024,1,Saturday
15.230712,75.578685,MISSING PERSON,2024,1,Tuesday
15.230712,75.578685,BURGLARY - NIGHT,2024,1,Tuesday
15.230712,75.578685,BURGLARY - NIGHT,2024,1,Saturday
15.013795,75.47803,THEFT,2024,2,Thursday
15.230712,75.578685,THEFT,2024,2,Monday
15.230709,75.578688,KARNATAKA POLICE ACT 1963,2024,2,Wednesday
15.254717,75.374696,THEFT,2024,2,Sunday
15.230712,75.578685,Karnataka State Local Act,2024,2,Tuesday
15.230712,75.578685,KARNATAKA POLICE ACT 1963,2024,2,Tuesday
15.230709,75.578688,KARNATAKA POLICE ACT 1963,2024,2,Friday
15.013796,75.47804,Karnataka State Local Act,2024,2,Monday
15.256095,75.485355,KARNATAKA POLICE ACT 1963,2024,2,Monday
15.006865,75.63255,Karnataka State Local Act,2024,2,Thursday
15.117969,75.474016,THEFT,2024,3,Saturday
15.118874,75.474016,KARNATAKA POLICE ACT 1963,2024,3,Sunday
15.120412,75.732579,RIOTS,2024,3,Monday
15.119162,75.732579,RIOTS,2024,3,Monday
15.119162,75.578685,MISSING PERSON,2024,3,Tuesday
15.068651,75.374696,KARNATAKA POLICE ACT 1963,2024,3,Tuesday
15.247377,75.479973,MISSING PERSON,2024,1,Friday
15.2292,75.5671,KARNATAKA POLICE ACT 1963,2024,1,Thursday
15.2292,75.5671,KARNATAKA POLICE ACT 1963,2024,1,Tuesday
15.234402,75.384348,Karnataka State Local Act,2024,2,Thursday
